Rainfall_Terni,Date,Flow_Rate_Lupa
1.055,20/08/2012,-86.77919132243026
1.055,21/08/2012,-86.77919132243026
1.055,22/08/2012,-86.77919132243026
1.055,23/08/2012,-86.77919132243026
1.055,24/08/2012,-86.77919132243026
1.055,25/08/2012,-86.77919132243026
1.055,26/08/2012,-86.77919132243026
1.055,27/08/2012,-86.77919132243026
1.055,28/08/2012,-86.77919132243026
1.055,29/08/2012,-86.77919132243026
1.055,30/08/2012,-86.77919132243026
1.055,31/08/2012,-86.77919132243026
3.819,01/09/2012,-87.08881745800753
3.819,02/09/2012,-87.08881745800753
3.819,03/09/2012,-87.08881745800753
3.819,04/09/2012,-87.08881745800753
3.819,05/09/2012,-87.08881745800753
3.819,06/09/2012,-87.08881745800753
3.819,07/09/2012,-87.08881745800753
3.819,08/09/2012,-87.08881745800753
3.819,09/09/2012,-87.08881745800753
3.819,10/09/2012,-87.08881745800753
3.819,11/09/2012,-87.08881745800753
3.819,12/09/2012,-87.08881745800753
3.819,13/09/2012,-87.08881745800753
3.819,14/09/2012,-87.08881745800753
3.819,15/09/2012,-87.08881745800753
3.819,16/09/2012,-87.08881745800753
3.819,17/09/2012,-87.08881745800753
3.819,18/09/2012,-87.08881745800753
3.819,19/09/2012,-87.08881745800753
3.819,20/09/2012,-87.08881745800753
3.819,21/09/2012,-87.08881745800753
3.819,22/09/2012,-87.08881745800753
3.819,23/09/2012,-87.08881745800753
3.819,24/09/2012,-87.08881745800753
3.819,25/09/2012,-87.08881745800753
3.819,26/09/2012,-87.08881745800753
3.819,27/09/2012,-87.08881745800753
3.819,28/09/2012,-87.08881745800753
3.819,29/09/2012,-87.08881745800753
3.819,30/09/2012,-87.08881745800753
4.386,01/10/2012,-87.39138625509091
4.386,02/10/2012,-87.39138625509091
4.386,03/10/2012,-87.39138625509091
4.386,04/10/2012,-87.39138625509091
4.386,05/10/2012,-87.39138625509091
4.386,06/10/2012,-87.39138625509091
4.386,07/10/2012,-87.39138625509091
4.386,08/10/2012,-87.39138625509091
4.386,09/10/2012,-87.39138625509091
4.386,10/10/2012,-87.39138625509091
4.386,11/10/2012,-87.39138625509091
4.386,12/10/2012,-87.39138625509091
4.386,13/10/2012,-87.39138625509091
4.386,14/10/2012,-87.39138625509091
4.386,15/10/2012,-87.39138625509091
4.386,16/10/2012,-87.39138625509091
4.386,17/10/2012,-87.39138625509091
4.386,18/10/2012,-87.39138625509091
4.386,19/10/2012,-87.39138625509091
4.386,20/10/2012,-87.39138625509091
4.386,21/10/2012,-87.39138625509091
4.386,22/10/2012,-87.39138625509091
4.386,23/10/2012,-87.39138625509091
4.386,24/10/2012,-87.39138625509091
4.386,25/10/2012,-87.39138625509091
4.386,26/10/2012,-87.39138625509091
4.386,27/10/2012,-87.39138625509091
4.386,28/10/2012,-87.39138625509091
4.386,29/10/2012,-87.39138625509091
4.386,30/10/2012,-87.39138625509091
4.386,31/10/2012,-87.39138625509091
6.803,01/11/2012,-87.70535796898787
6.803,02/11/2012,-87.70535796898787
6.803,03/11/2012,-87.70535796898787
6.803,04/11/2012,-87.70535796898787
6.803,05/11/2012,-87.70535796898787
6.803,06/11/2012,-87.70535796898787
6.803,07/11/2012,-87.70535796898787
6.803,08/11/2012,-87.70535796898787
6.803,09/11/2012,-87.70535796898787
6.803,10/11/2012,-87.70535796898787
6.803,11/11/2012,-87.70535796898787
6.803,12/11/2012,-87.70535796898787
6.803,13/11/2012,-87.70535796898787
6.803,14/11/2012,-87.70535796898787
6.803,15/11/2012,-87.70535796898787
6.803,16/11/2012,-87.70535796898787
6.803,17/11/2012,-87.70535796898787
6.803,18/11/2012,-87.70535796898787
6.803,19/11/2012,-87.70535796898787
6.803,20/11/2012,-87.70535796898787
6.803,21/11/2012,-87.70535796898787
6.803,22/11/2012,-87.70535796898787
6.803,23/11/2012,-87.70535796898787
6.803,24/11/2012,-87.70535796898787
6.803,25/11/2012,-87.70535796898787
6.803,26/11/2012,-87.70535796898787
6.803,27/11/2012,-87.70535796898787
6.803,28/11/2012,-87.70535796898787
6.803,29/11/2012,-87.70535796898787
6.803,30/11/2012,-87.70535796898787
2.8739999999999997,01/12/2012,-88.00842781757028
2.8739999999999997,02/12/2012,-88.00842781757028
2.8739999999999997,03/12/2012,-88.00842781757028
2.8739999999999997,04/12/2012,-88.00842781757028
2.8739999999999997,05/12/2012,-88.00842781757028
2.8739999999999997,06/12/2012,-88.00842781757028
2.8739999999999997,07/12/2012,-88.00842781757028
2.8739999999999997,08/12/2012,-88.00842781757028
2.8739999999999997,09/12/2012,-88.00842781757028
2.8739999999999997,10/12/2012,-88.00842781757028
2.8739999999999997,11/12/2012,-88.00842781757028
2.8739999999999997,12/12/2012,-88.00842781757028
2.8739999999999997,13/12/2012,-88.00842781757028
2.8739999999999997,14/12/2012,-88.00842781757028
2.8739999999999997,15/12/2012,-88.00842781757028
2.8739999999999997,16/12/2012,-88.00842781757028
2.8739999999999997,17/12/2012,-88.00842781757028
2.8739999999999997,18/12/2012,-88.00842781757028
2.8739999999999997,19/12/2012,-88.00842781757028
2.8739999999999997,20/12/2012,-88.00842781757028
2.8739999999999997,21/12/2012,-88.00842781757028
2.8739999999999997,22/12/2012,-88.00842781757028
2.8739999999999997,23/12/2012,-88.00842781757028
2.8739999999999997,24/12/2012,-88.00842781757028
2.8739999999999997,25/12/2012,-88.00842781757028
2.8739999999999997,26/12/2012,-88.00842781757028
2.8739999999999997,27/12/2012,-88.00842781757028
2.8739999999999997,28/12/2012,-88.00842781757028
2.8739999999999997,29/12/2012,-88.00842781757028
2.8739999999999997,30/12/2012,-88.00842781757028
2.8739999999999997,31/12/2012,-88.00842781757028
2.937,01/01/2013,-88.31733969953302
2.937,02/01/2013,-88.31733969953302
2.937,03/01/2013,-88.31733969953302
2.937,04/01/2013,-88.31733969953302
2.937,05/01/2013,-88.31733969953302
2.937,06/01/2013,-88.31733969953302
2.937,07/01/2013,-88.31733969953302
2.937,08/01/2013,-88.31733969953302
2.937,09/01/2013,-88.31733969953302
2.937,10/01/2013,-88.31733969953302
2.937,11/01/2013,-88.31733969953302
2.937,12/01/2013,-88.31733969953302
2.937,13/01/2013,-88.31733969953302
2.937,14/01/2013,-88.31733969953302
2.937,15/01/2013,-88.31733969953302
2.937,16/01/2013,-88.31733969953302
2.937,17/01/2013,-88.31733969953302
2.937,18/01/2013,-88.31733969953302
2.937,19/01/2013,-88.31733969953302
2.937,20/01/2013,-88.31733969953302
2.937,21/01/2013,-88.31733969953302
2.937,22/01/2013,-88.31733969953302
2.937,23/01/2013,-88.31733969953302
2.937,24/01/2013,-88.31733969953302
2.937,25/01/2013,-88.31733969953302
2.937,26/01/2013,-88.31733969953302
2.937,27/01/2013,-88.31733969953302
2.937,28/01/2013,-88.31733969953302
2.937,29/01/2013,-88.31733969953302
2.937,30/01/2013,-88.31733969953302
2.937,31/01/2013,-88.31733969953302
3.7880000000000003,01/02/2013,-88.62025655610107
3.7880000000000003,02/02/2013,-88.62025655610107
3.7880000000000003,03/02/2013,-88.62025655610107
3.7880000000000003,04/02/2013,-88.62025655610107
3.7880000000000003,05/02/2013,-88.62025655610107
3.7880000000000003,06/02/2013,-88.62025655610107
3.7880000000000003,07/02/2013,-88.62025655610107
3.7880000000000003,08/02/2013,-88.62025655610107
3.7880000000000003,09/02/2013,-88.62025655610107
3.7880000000000003,10/02/2013,-88.62025655610107
3.7880000000000003,11/02/2013,-88.62025655610107
3.7880000000000003,12/02/2013,-88.62025655610107
3.7880000000000003,13/02/2013,-88.62025655610107
3.7880000000000003,14/02/2013,-88.62025655610107
3.7880000000000003,15/02/2013,-88.62025655610107
3.7880000000000003,16/02/2013,-88.62025655610107
3.7880000000000003,17/02/2013,-88.62025655610107
3.7880000000000003,18/02/2013,-88.62025655610107
3.7880000000000003,19/02/2013,-88.62025655610107
3.7880000000000003,20/02/2013,-88.62025655610107
3.7880000000000003,21/02/2013,-88.62025655610107
3.7880000000000003,22/02/2013,-88.62025655610107
3.7880000000000003,23/02/2013,-88.62025655610107
3.7880000000000003,24/02/2013,-88.62025655610107
3.7880000000000003,25/02/2013,-88.62025655610107
3.7880000000000003,26/02/2013,-88.62025655610107
3.7880000000000003,27/02/2013,-88.62025655610107
3.7880000000000003,28/02/2013,-88.62025655610107
4.176,01/03/2013,-88.90084635652771
4.176,02/03/2013,-88.90084635652771
4.176,03/03/2013,-88.90084635652771
4.176,04/03/2013,-88.90084635652771
4.176,05/03/2013,-88.90084635652771
4.176,06/03/2013,-88.90084635652771
4.176,07/03/2013,-88.90084635652771
4.176,08/03/2013,-88.90084635652771
4.176,09/03/2013,-88.90084635652771
4.176,10/03/2013,-88.90084635652771
4.176,11/03/2013,-88.90084635652771
4.176,12/03/2013,-88.90084635652771
4.176,13/03/2013,-88.90084635652771
4.176,14/03/2013,-88.90084635652771
4.176,15/03/2013,-88.90084635652771
4.176,16/03/2013,-88.90084635652771
4.176,17/03/2013,-88.90084635652771
4.176,18/03/2013,-88.90084635652771
4.176,19/03/2013,-88.90084635652771
4.176,20/03/2013,-88.90084635652771
4.176,21/03/2013,-88.90084635652771
4.176,22/03/2013,-88.90084635652771
4.176,23/03/2013,-88.90084635652771
4.176,24/03/2013,-88.90084635652771
4.176,25/03/2013,-88.90084635652771
4.176,26/03/2013,-88.90084635652771
4.176,27/03/2013,-88.90084635652771
4.176,28/03/2013,-88.90084635652771
4.176,29/03/2013,-88.90084635652771
4.176,30/03/2013,-88.90084635652771
4.176,31/03/2013,-88.90084635652771
2.028,01/04/2013,-89.21839179057287
2.028,02/04/2013,-89.21839179057287
2.028,03/04/2013,-89.21839179057287
2.028,04/04/2013,-89.21839179057287
2.028,05/04/2013,-89.21839179057287
2.028,06/04/2013,-89.21839179057287
2.028,07/04/2013,-89.21839179057287
2.028,08/04/2013,-89.21839179057287
2.028,09/04/2013,-89.21839179057287
2.028,10/04/2013,-89.21839179057287
2.028,11/04/2013,-89.21839179057287
2.028,12/04/2013,-89.21839179057287
2.028,13/04/2013,-89.21839179057287
2.028,14/04/2013,-89.21839179057287
2.028,15/04/2013,-89.21839179057287
2.028,16/04/2013,-89.21839179057287
2.028,17/04/2013,-89.21839179057287
2.028,18/04/2013,-89.21839179057287
2.028,19/04/2013,-89.21839179057287
2.028,20/04/2013,-89.21839179057287
2.028,21/04/2013,-89.21839179057287
2.028,22/04/2013,-89.21839179057287
2.028,23/04/2013,-89.21839179057287
2.028,24/04/2013,-89.21839179057287
2.028,25/04/2013,-89.21839179057287
2.028,26/04/2013,-89.21839179057287
2.028,27/04/2013,-89.21839179057287
2.028,28/04/2013,-89.21839179057287
2.028,29/04/2013,-89.21839179057287
2.028,30/04/2013,-89.21839179057287
2.9960000000000004,01/05/2013,-89.51783418673871
2.9960000000000004,02/05/2013,-89.51783418673871
2.9960000000000004,03/05/2013,-89.51783418673871
2.9960000000000004,04/05/2013,-89.51783418673871
2.9960000000000004,05/05/2013,-89.51783418673871
2.9960000000000004,06/05/2013,-89.51783418673871
2.9960000000000004,07/05/2013,-89.51783418673871
2.9960000000000004,08/05/2013,-89.51783418673871
2.9960000000000004,09/05/2013,-89.51783418673871
2.9960000000000004,10/05/2013,-89.51783418673871
2.9960000000000004,11/05/2013,-89.51783418673871
2.9960000000000004,12/05/2013,-89.51783418673871
2.9960000000000004,13/05/2013,-89.51783418673871
2.9960000000000004,14/05/2013,-89.51783418673871
2.9960000000000004,15/05/2013,-89.51783418673871
2.9960000000000004,16/05/2013,-89.51783418673871
2.9960000000000004,17/05/2013,-89.51783418673871
2.9960000000000004,18/05/2013,-89.51783418673871
2.9960000000000004,19/05/2013,-89.51783418673871
2.9960000000000004,20/05/2013,-89.51783418673871
2.9960000000000004,21/05/2013,-89.51783418673871
2.9960000000000004,22/05/2013,-89.51783418673871
2.9960000000000004,23/05/2013,-89.51783418673871
2.9960000000000004,24/05/2013,-89.51783418673871
2.9960000000000004,25/05/2013,-89.51783418673871
2.9960000000000004,26/05/2013,-89.51783418673871
2.9960000000000004,27/05/2013,-89.51783418673871
2.9960000000000004,28/05/2013,-89.51783418673871
2.9960000000000004,29/05/2013,-89.51783418673871
2.9960000000000004,30/05/2013,-89.51783418673871
2.9960000000000004,31/05/2013,-89.51783418673871
1.208,01/06/2013,-89.8246772109863
1.208,02/06/2013,-89.8246772109863
1.208,03/06/2013,-89.8246772109863
1.208,04/06/2013,-89.8246772109863
1.208,05/06/2013,-89.8246772109863
1.208,06/06/2013,-89.8246772109863
1.208,07/06/2013,-89.8246772109863
1.208,08/06/2013,-89.8246772109863
1.208,09/06/2013,-89.8246772109863
1.208,10/06/2013,-89.8246772109863
1.208,11/06/2013,-89.8246772109863
1.208,12/06/2013,-89.8246772109863
1.208,13/06/2013,-89.8246772109863
1.208,14/06/2013,-89.8246772109863
1.208,15/06/2013,-89.8246772109863
1.208,16/06/2013,-89.8246772109863
1.208,17/06/2013,-89.8246772109863
1.208,18/06/2013,-89.8246772109863
1.208,19/06/2013,-89.8246772109863
1.208,20/06/2013,-89.8246772109863
1.208,21/06/2013,-89.8246772109863
1.208,22/06/2013,-89.8246772109863
1.208,23/06/2013,-89.8246772109863
1.208,24/06/2013,-89.8246772109863
1.208,25/06/2013,-89.8246772109863
1.208,26/06/2013,-89.8246772109863
1.208,27/06/2013,-89.8246772109863
1.208,28/06/2013,-89.8246772109863
1.208,29/06/2013,-89.8246772109863
1.208,30/06/2013,-89.8246772109863
2.043,01/07/2013,-90.1303600409154
2.043,02/07/2013,-90.1303600409154
2.043,03/07/2013,-90.1303600409154
2.043,04/07/2013,-90.1303600409154
2.043,05/07/2013,-90.1303600409154
2.043,06/07/2013,-90.1303600409154
2.043,07/07/2013,-90.1303600409154
2.043,08/07/2013,-90.1303600409154
2.043,09/07/2013,-90.1303600409154
2.043,10/07/2013,-90.1303600409154
2.043,11/07/2013,-90.1303600409154
2.043,12/07/2013,-90.1303600409154
2.043,13/07/2013,-90.1303600409154
2.043,14/07/2013,-90.1303600409154
2.043,15/07/2013,-90.1303600409154
2.043,16/07/2013,-90.1303600409154
2.043,17/07/2013,-90.1303600409154
2.043,18/07/2013,-90.1303600409154
2.043,19/07/2013,-90.1303600409154
2.043,20/07/2013,-90.1303600409154
2.043,21/07/2013,-90.1303600409154
2.043,22/07/2013,-90.1303600409154
2.043,23/07/2013,-90.1303600409154
2.043,24/07/2013,-90.1303600409154
2.043,25/07/2013,-90.1303600409154
2.043,26/07/2013,-90.1303600409154
2.043,27/07/2013,-90.1303600409154
2.043,28/07/2013,-90.1303600409154
2.043,29/07/2013,-90.1303600409154
2.043,30/07/2013,-90.1303600409154
2.043,31/07/2013,-90.1303600409154
1.489,01/08/2013,-90.43259421076262
1.489,02/08/2013,-90.43259421076262
1.489,03/08/2013,-90.43259421076262
1.489,04/08/2013,-90.43259421076262
1.489,05/08/2013,-90.43259421076262
1.489,06/08/2013,-90.43259421076262
1.489,07/08/2013,-90.43259421076262
1.489,08/08/2013,-90.43259421076262
1.489,09/08/2013,-90.43259421076262
1.489,10/08/2013,-90.43259421076262
1.489,11/08/2013,-90.43259421076262
1.489,12/08/2013,-90.43259421076262
1.489,13/08/2013,-90.43259421076262
1.489,14/08/2013,-90.43259421076262
1.489,15/08/2013,-90.43259421076262
1.489,16/08/2013,-90.43259421076262
1.489,17/08/2013,-90.43259421076262
1.489,18/08/2013,-90.43259421076262
1.489,19/08/2013,-90.43259421076262
1.489,20/08/2013,-90.43259421076262
1.489,21/08/2013,-90.43259421076262
1.489,22/08/2013,-90.43259421076262
1.489,23/08/2013,-90.43259421076262
1.489,24/08/2013,-90.43259421076262
1.489,25/08/2013,-90.43259421076262
1.489,26/08/2013,-90.43259421076262
1.489,27/08/2013,-90.43259421076262
1.489,28/08/2013,-90.43259421076262
1.489,29/08/2013,-90.43259421076262
1.489,30/08/2013,-90.43259421076262
1.489,31/08/2013,-90.43259421076262
1.935,01/09/2013,-90.74277416972322
1.935,02/09/2013,-90.74277416972322
1.935,03/09/2013,-90.74277416972322
1.935,04/09/2013,-90.74277416972322
1.935,05/09/2013,-90.74277416972322
1.935,06/09/2013,-90.74277416972322
1.935,07/09/2013,-90.74277416972322
1.935,08/09/2013,-90.74277416972322
1.935,09/09/2013,-90.74277416972322
1.935,10/09/2013,-90.74277416972322
1.935,11/09/2013,-90.74277416972322
1.935,12/09/2013,-90.74277416972322
1.935,13/09/2013,-90.74277416972322
1.935,14/09/2013,-90.74277416972322
1.935,15/09/2013,-90.74277416972322
1.935,16/09/2013,-90.74277416972322
1.935,17/09/2013,-90.74277416972322
1.935,18/09/2013,-90.74277416972322
1.935,19/09/2013,-90.74277416972322
1.935,20/09/2013,-90.74277416972322
1.935,21/09/2013,-90.74277416972322
1.935,22/09/2013,-90.74277416972322
1.935,23/09/2013,-90.74277416972322
1.935,24/09/2013,-90.74277416972322
1.935,25/09/2013,-90.74277416972322
1.935,26/09/2013,-90.74277416972322
1.935,27/09/2013,-90.74277416972322
1.935,28/09/2013,-90.74277416972322
1.935,29/09/2013,-90.74277416972322
1.935,30/09/2013,-90.74277416972322
3.523,01/10/2013,-91.05012939976565
3.523,02/10/2013,-91.05012939976565
3.523,03/10/2013,-91.05012939976565
3.523,04/10/2013,-91.05012939976565
3.523,05/10/2013,-91.05012939976565
3.523,06/10/2013,-91.05012939976565
3.523,07/10/2013,-91.05012939976565
3.523,08/10/2013,-91.05012939976565
3.523,09/10/2013,-91.05012939976565
3.523,10/10/2013,-91.05012939976565
3.523,11/10/2013,-91.05012939976565
3.523,12/10/2013,-91.05012939976565
3.523,13/10/2013,-91.05012939976565
3.523,14/10/2013,-91.05012939976565
3.523,15/10/2013,-91.05012939976565
3.523,16/10/2013,-91.05012939976565
3.523,17/10/2013,-91.05012939976565
3.523,18/10/2013,-91.05012939976565
3.523,19/10/2013,-91.05012939976565
3.523,20/10/2013,-91.05012939976565
3.523,21/10/2013,-91.05012939976565
3.523,22/10/2013,-91.05012939976565
3.523,23/10/2013,-91.05012939976565
3.523,24/10/2013,-91.05012939976565
3.523,25/10/2013,-91.05012939976565
3.523,26/10/2013,-91.05012939976565
3.523,27/10/2013,-91.05012939976565
3.523,28/10/2013,-91.05012939976565
3.523,29/10/2013,-91.05012939976565
3.523,30/10/2013,-91.05012939976565
3.523,31/10/2013,-91.05012939976565
5.484,01/11/2013,-91.35439943012811
5.484,02/11/2013,-91.35439943012811
5.484,03/11/2013,-91.35439943012811
5.484,04/11/2013,-91.35439943012811
5.484,05/11/2013,-91.35439943012811
5.484,06/11/2013,-91.35439943012811
5.484,07/11/2013,-91.35439943012811
5.484,08/11/2013,-91.35439943012811
5.484,09/11/2013,-91.35439943012811
5.484,10/11/2013,-91.35439943012811
5.484,11/11/2013,-91.35439943012811
5.484,12/11/2013,-91.35439943012811
5.484,13/11/2013,-91.35439943012811
5.484,14/11/2013,-91.35439943012811
5.484,15/11/2013,-91.35439943012811
5.484,16/11/2013,-91.35439943012811
5.484,17/11/2013,-91.35439943012811
5.484,18/11/2013,-91.35439943012811
5.484,19/11/2013,-91.35439943012811
5.484,20/11/2013,-91.35439943012811
5.484,21/11/2013,-91.35439943012811
5.484,22/11/2013,-91.35439943012811
5.484,23/11/2013,-91.35439943012811
5.484,24/11/2013,-91.35439943012811
5.484,25/11/2013,-91.35439943012811
5.484,26/11/2013,-91.35439943012811
5.484,27/11/2013,-91.35439943012811
5.484,28/11/2013,-91.35439943012811
5.484,29/11/2013,-91.35439943012811
5.484,30/11/2013,-91.35439943012811
1.368,01/12/2013,-91.66742020468118
1.368,02/12/2013,-91.66742020468118
1.368,03/12/2013,-91.66742020468118
1.368,04/12/2013,-91.66742020468118
1.368,05/12/2013,-91.66742020468118
1.368,06/12/2013,-91.66742020468118
1.368,07/12/2013,-91.66742020468118
1.368,08/12/2013,-91.66742020468118
1.368,09/12/2013,-91.66742020468118
1.368,10/12/2013,-91.66742020468118
1.368,11/12/2013,-91.66742020468118
1.368,12/12/2013,-91.66742020468118
1.368,13/12/2013,-91.66742020468118
1.368,14/12/2013,-91.66742020468118
1.368,15/12/2013,-91.66742020468118
1.368,16/12/2013,-91.66742020468118
1.368,17/12/2013,-91.66742020468118
1.368,18/12/2013,-91.66742020468118
1.368,19/12/2013,-91.66742020468118
1.368,20/12/2013,-91.66742020468118
1.368,21/12/2013,-91.66742020468118
1.368,22/12/2013,-91.66742020468118
1.368,23/12/2013,-91.66742020468118
1.368,24/12/2013,-91.66742020468118
1.368,25/12/2013,-91.66742020468118
1.368,26/12/2013,-91.66742020468118
1.368,27/12/2013,-91.66742020468118
1.368,28/12/2013,-91.66742020468118
1.368,29/12/2013,-91.66742020468118
1.368,30/12/2013,-91.66742020468118
1.368,31/12/2013,-91.66742020468118
4.748,01/01/2014,-91.96453993215663
4.748,02/01/2014,-91.96453993215663
4.748,03/01/2014,-91.96453993215663
4.748,04/01/2014,-91.96453993215663
4.748,05/01/2014,-91.96453993215663
4.748,06/01/2014,-91.96453993215663
4.748,07/01/2014,-91.96453993215663
4.748,08/01/2014,-91.96453993215663
4.748,09/01/2014,-91.96453993215663
4.748,10/01/2014,-91.96453993215663
4.748,11/01/2014,-91.96453993215663
4.748,12/01/2014,-91.96453993215663
4.748,13/01/2014,-91.96453993215663
4.748,14/01/2014,-91.96453993215663
4.748,15/01/2014,-91.96453993215663
4.748,16/01/2014,-91.96453993215663
4.748,17/01/2014,-91.96453993215663
4.748,18/01/2014,-91.96453993215663
4.748,19/01/2014,-91.96453993215663
4.748,20/01/2014,-91.96453993215663
4.748,21/01/2014,-91.96453993215663
4.748,22/01/2014,-91.96453993215663
4.748,23/01/2014,-91.96453993215663
4.748,24/01/2014,-91.96453993215663
4.748,25/01/2014,-91.96453993215663
4.748,26/01/2014,-91.96453993215663
4.748,27/01/2014,-91.96453993215663
4.748,28/01/2014,-91.96453993215663
4.748,29/01/2014,-91.96453993215663
4.748,30/01/2014,-91.96453993215663
4.748,31/01/2014,-91.96453993215663
4.069,01/02/2014,-92.26511842961732
4.069,02/02/2014,-92.26511842961732
4.069,03/02/2014,-92.26511842961732
4.069,04/02/2014,-92.26511842961732
4.069,05/02/2014,-92.26511842961732
4.069,06/02/2014,-92.26511842961732
4.069,07/02/2014,-92.26511842961732
4.069,08/02/2014,-92.26511842961732
4.069,09/02/2014,-92.26511842961732
4.069,10/02/2014,-92.26511842961732
4.069,11/02/2014,-92.26511842961732
4.069,12/02/2014,-92.26511842961732
4.069,13/02/2014,-92.26511842961732
4.069,14/02/2014,-92.26511842961732
4.069,15/02/2014,-92.26511842961732
4.069,16/02/2014,-92.26511842961732
4.069,17/02/2014,-92.26511842961732
4.069,18/02/2014,-92.26511842961732
4.069,19/02/2014,-92.26511842961732
4.069,20/02/2014,-92.26511842961732
4.069,21/02/2014,-92.26511842961732
4.069,22/02/2014,-92.26511842961732
4.069,23/02/2014,-92.26511842961732
4.069,24/02/2014,-92.26511842961732
4.069,25/02/2014,-92.26511842961732
4.069,26/02/2014,-92.26511842961732
4.069,27/02/2014,-92.26511842961732
4.069,28/02/2014,-92.26511842961732
2.7289999999999996,01/03/2014,-92.56346198463336
2.7289999999999996,02/03/2014,-92.56346198463336
2.7289999999999996,03/03/2014,-92.56346198463336
2.7289999999999996,04/03/2014,-92.56346198463336
2.7289999999999996,05/03/2014,-92.56346198463336
2.7289999999999996,06/03/2014,-92.56346198463336
2.7289999999999996,07/03/2014,-92.56346198463336
2.7289999999999996,08/03/2014,-92.56346198463336
2.7289999999999996,09/03/2014,-92.56346198463336
2.7289999999999996,10/03/2014,-92.56346198463336
2.7289999999999996,11/03/2014,-92.56346198463336
2.7289999999999996,12/03/2014,-92.56346198463336
2.7289999999999996,13/03/2014,-92.56346198463336
2.7289999999999996,14/03/2014,-92.56346198463336
2.7289999999999996,15/03/2014,-92.56346198463336
2.7289999999999996,16/03/2014,-92.56346198463336
2.7289999999999996,17/03/2014,-92.56346198463336
2.7289999999999996,18/03/2014,-92.56346198463336
2.7289999999999996,19/03/2014,-92.56346198463336
2.7289999999999996,20/03/2014,-92.56346198463336
2.7289999999999996,21/03/2014,-92.56346198463336
2.7289999999999996,22/03/2014,-92.56346198463336
2.7289999999999996,23/03/2014,-92.56346198463336
2.7289999999999996,24/03/2014,-92.56346198463336
2.7289999999999996,25/03/2014,-92.56346198463336
2.7289999999999996,26/03/2014,-92.56346198463336
2.7289999999999996,27/03/2014,-92.56346198463336
2.7289999999999996,28/03/2014,-92.56346198463336
2.7289999999999996,29/03/2014,-92.56346198463336
2.7289999999999996,30/03/2014,-92.56346198463336
2.7289999999999996,31/03/2014,-92.56346198463336
2.142,01/04/2014,-92.862423535232
2.142,02/04/2014,-92.862423535232
2.142,03/04/2014,-92.862423535232
2.142,04/04/2014,-92.862423535232
2.142,05/04/2014,-92.862423535232
2.142,06/04/2014,-92.862423535232
2.142,07/04/2014,-92.862423535232
2.142,08/04/2014,-92.862423535232
2.142,09/04/2014,-92.862423535232
2.142,10/04/2014,-92.862423535232
2.142,11/04/2014,-92.862423535232
2.142,12/04/2014,-92.862423535232
2.142,13/04/2014,-92.862423535232
2.142,14/04/2014,-92.862423535232
2.142,15/04/2014,-92.862423535232
2.142,16/04/2014,-92.862423535232
2.142,17/04/2014,-92.862423535232
2.142,18/04/2014,-92.862423535232
2.142,19/04/2014,-92.862423535232
2.142,20/04/2014,-92.862423535232
2.142,21/04/2014,-92.862423535232
2.142,22/04/2014,-92.862423535232
2.142,23/04/2014,-92.862423535232
2.142,24/04/2014,-92.862423535232
2.142,25/04/2014,-92.862423535232
2.142,26/04/2014,-92.862423535232
2.142,27/04/2014,-92.862423535232
2.142,28/04/2014,-92.862423535232
2.142,29/04/2014,-92.862423535232
2.142,30/04/2014,-92.862423535232
2.166,01/05/2014,-93.17953225599365
2.166,02/05/2014,-93.17953225599365
2.166,03/05/2014,-93.17953225599365
2.166,04/05/2014,-93.17953225599365
2.166,05/05/2014,-93.17953225599365
2.166,06/05/2014,-93.17953225599365
2.166,07/05/2014,-93.17953225599365
2.166,08/05/2014,-93.17953225599365
2.166,09/05/2014,-93.17953225599365
2.166,10/05/2014,-93.17953225599365
2.166,11/05/2014,-93.17953225599365
2.166,12/05/2014,-93.17953225599365
2.166,13/05/2014,-93.17953225599365
2.166,14/05/2014,-93.17953225599365
2.166,15/05/2014,-93.17953225599365
2.166,16/05/2014,-93.17953225599365
2.166,17/05/2014,-93.17953225599365
2.166,18/05/2014,-93.17953225599365
2.166,19/05/2014,-93.17953225599365
2.166,20/05/2014,-93.17953225599365
2.166,21/05/2014,-93.17953225599365
2.166,22/05/2014,-93.17953225599365
2.166,23/05/2014,-93.17953225599365
2.166,24/05/2014,-93.17953225599365
2.166,25/05/2014,-93.17953225599365
2.166,26/05/2014,-93.17953225599365
2.166,27/05/2014,-93.17953225599365
2.166,28/05/2014,-93.17953225599365
2.166,29/05/2014,-93.17953225599365
2.166,30/05/2014,-93.17953225599365
2.166,31/05/2014,-93.17953225599365
3.634,01/06/2014,-93.47731631847901
3.634,02/06/2014,-93.47731631847901
3.634,03/06/2014,-93.47731631847901
3.634,04/06/2014,-93.47731631847901
3.634,05/06/2014,-93.47731631847901
3.634,06/06/2014,-93.47731631847901
3.634,07/06/2014,-93.47731631847901
3.634,08/06/2014,-93.47731631847901
3.634,09/06/2014,-93.47731631847901
3.634,10/06/2014,-93.47731631847901
3.634,11/06/2014,-93.47731631847901
3.634,12/06/2014,-93.47731631847901
3.634,13/06/2014,-93.47731631847901
3.634,14/06/2014,-93.47731631847901
3.634,15/06/2014,-93.47731631847901
3.634,16/06/2014,-93.47731631847901
3.634,17/06/2014,-93.47731631847901
3.634,18/06/2014,-93.47731631847901
3.634,19/06/2014,-93.47731631847901
